Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches,-9999
2303,Marvin Senaya,tg TOG,DF,Strasbourg,fr Ligue 1,22-039,2001,0.1,4,5,80.0,77,58,2,2,100.0,1,1,100.0,1,2,50.0,0,0.0,0.0,0.0,0,0,1,0,1,Matches,1d383c10
2304,Marcos Senesi,ar ARG,DF,Bournemouth,eng Premier League,25-302,1997,18.9,662,842,78.6,13215,5924,214,243,88.1,355,406,87.4,82,158,51.9,0,0.2,0.2,-0.2,3,49,2,1,34,Matches,35141f4c
2305,Stefano Sensi,it ITA,MF,Monza,it Serie A,27-215,1995,12.8,792,928,85.3,14700,5020,350,387,90.4,329,362,90.9,99,143,69.2,0,1.0,1.3,-1.0,18,105,12,1,114,Matches,b70bde8f
2306,Jaime Seoane,es ESP,MF,Getafe,es La Liga,26-045,1997,3.4,79,101,78.2,1352,421,34,42,81.0,28,34,82.4,9,15,60.0,0,0.3,0.3,-0.3,6,7,1,0,6,Matches,a62b4888
2307,Luigi Sepe,it ITA,GK,Salernitana,it Serie A,31-304,1991,17.0,441,648,68.1,11983,9020,79,79,100.0,216,217,99.5,143,345,41.4,0,0.0,0.0,0.0,0,8,0,0,0,Matches,343f753a
2308,Suat Serdar,de GER,MF,Hertha BSC,de Bundesliga,25-331,1997,16.9,337,479,70.4,6087,1708,154,200,77.0,142,182,78.0,38,59,64.4,1,0.9,0.9,+0.1,13,42,7,0,62,Matches,b3325a30
2309,Leonardo Sernicola,it ITA,DF,Cremonese,it Serie A,25-221,1997,18.7,460,713,64.5,7954,3454,223,270,82.6,165,274,60.2,54,119,45.4,1,1.1,1.4,-0.1,16,41,20,15,49,Matches,dd7febd8
2310,Ryan Sessegnon,eng ENG,DF,Tottenham,eng Premier League,22-294,2000,9.0,280,390,71.8,4093,1075,178,213,83.6,81,120,67.5,16,29,55.2,0,1.1,1.1,-1.1,6,16,11,3,22,Matches,6aa3e78b
2311,Stephan El Shaarawy,it ITA,DFMF,Roma,it Serie A,30-132,1992,9.1,393,481,81.7,6263,1819,210,230,91.3,149,181,82.3,25,41,61.0,0,0.7,0.7,-0.7,12,20,12,1,37,Matches,d3aaad90
2312,Luke Shaw,eng ENG,DF,Manchester Utd,eng Premier League,27-239,1995,19.5,1141,1395,81.8,17590,6655,650,712,91.3,392,463,84.7,71,137,51.8,2,2.5,2.0,-0.5,23,110,23,11,95,Matches,9c94165b
2313,Jonjo Shelvey,eng ENG,MF,Newcastle Utd,eng Premier League,31-009,1992,0.4,19,26,73.1,442,176,5,6,83.3,8,10,80.0,4,8,50.0,0,0.0,0.0,0.0,0,4,0,0,3,Matches,3727dd3c
2314,Jonjo Shelvey,eng ENG,MF,Nott'ham Forest,eng Premier League,31-009,1992,2.9,102,138,73.9,2155,703,38,42,90.5,45,53,84.9,19,42,45.2,0,0.2,0.2,-0.2,4,18,3,1,16,Matches,3727dd3c
2315,Eldor Shomurodov,uz UZB,FW,Spezia,it Serie A,27-252,1995,3.3,56,71,78.9,747,246,34,40,85.0,18,19,94.7,2,3,66.7,0,0.5,0.2,-0.5,6,6,1,0,10,Matches,57469b2d
2316,Eldor Shomurodov,uz UZB,FW,Roma,it Serie A,27-252,1995,1.3,25,33,75.8,371,69,15,19,78.9,9,11,81.8,1,1,100.0,0,0.0,0.0,0.0,0,0,1,0,4,Matches,57469b2d
2317,Kaj Sierhuis,nl NED,FWMF,Reims,fr Ligue 1,24-315,1998,0.5,5,9,55.6,91,12,2,2,100.0,2,5,40.0,1,1,100.0,0,0.0,0.0,0.0,0,0,0,0,1,Matches,9c2b1f11
2318,Vincent Sierro,ch SUI,FWMF,Toulouse,fr Ligue 1,27-151,1995,0.6,17,29,58.6,363,117,4,10,40.0,10,14,71.4,3,3,100.0,0,0.1,0.1,-0.1,1,4,0,0,5,Matches,92ffb8f9
2319,Kiliann Sildillia,fr FRA,DFMF,Freiburg,de Bundesliga,20-296,2002,18.1,643,900,71.4,12180,4278,257,322,79.8,274,376,72.9,98,149,65.8,2,0.6,1.2,+1.4,7,57,6,3,63,Matches,313254a3
2320,André Silva,pt POR,FW,RB Leipzig,de Bundesliga,27-122,1995,15.1,293,393,74.6,3629,736,205,245,83.7,60,84,71.4,8,11,72.7,3,2.2,2.6,+0.8,22,14,10,0,31,Matches,3effaa34
2321,Bernardo Silva,pt POR,MFFW,Manchester City,eng Premier League,28-210,1994,19.0,1016,1191,85.3,16372,2831,546,589,92.7,364,415,87.7,75,120,62.5,5,2.5,3.2,+2.5,24,59,25,9,94,Matches,3eb22ec9
2322,Caio Henrique Oliveira Silva,br BRA,DF,Monaco,fr Ligue 1,25-220,1997,21.5,992,1312,75.6,15881,6098,514,570,90.2,391,494,79.1,63,186,33.9,7,3.3,3.8,+3.7,33,93,23,7,126,Matches,30af8b93
2323,David Silva,es ESP,MF,Real Sociedad,es La Liga,37-059,1986,12.7,564,676,83.4,8899,1860,286,325,88.0,201,237,84.8,48,64,75.0,2,1.9,1.4,+0.1,14,59,20,2,98,Matches,e2716bd0
2324,Rui Silva,pt POR,GK,Betis,es La Liga,29-029,1994,18.0,424,631,67.2,13032,9903,73,74,98.6,174,179,97.2,175,374,46.8,0,0.0,0.2,0.0,0,12,1,0,0,Matches,ea83bfa6
2325,Thiago Silva,br BRA,DF,Chelsea,eng Premier League,38-167,1984,20.1,1460,1617,90.3,27717,11083,533,562,94.8,777,810,95.9,139,216,64.4,2,0.4,0.6,+1.6,4,90,10,0,82,Matches,86e7deaf
2326,Marco Silvestri,it ITA,GK,Udinese,it Serie A,32-006,1991,25.0,567,736,77.0,15192,11401,113,113,100.0,291,294,99.0,159,323,49.2,0,0.0,0.0,0.0,0,8,0,0,0,Matches,0d422df7
2327,Abdallah Sima,sn SEN,FW,Angers,fr Ligue 1,21-264,2001,13.9,174,240,72.5,2159,455,90,117,76.9,47,70,67.1,6,11,54.5,0,1.4,1.1,-1.4,12,9,4,1,14,Matches,fdbde523
2328,Mohamed Simakan,fr FRA,DF,RB Leipzig,de Bundesliga,22-309,2000,9.4,594,709,83.8,10265,3580,270,289,93.4,268,302,88.7,47,88,53.4,1,0.3,0.4,+0.7,2,49,7,1,57,Matches,fcb27134
2329,Giovanni Simeone,ar ARG,FW,Napoli,it Serie A,27-246,1995,2.2,43,63,68.3,620,152,20,27,74.1,14,21,66.7,3,4,75.0,0,0.8,0.2,-0.8,4,3,2,0,8,Matches,343c0d52
2330,Ellis Simms,eng ENG,FW,Everton,eng Premier League,22-062,2001,1.1,19,30,63.3,274,82,9,13,69.2,5,9,55.6,2,2,100.0,0,0.0,0.4,0.0,1,3,1,0,3,Matches,26d3b5be
2331,Eduardo Simões,pt POR,DF,Hoffenheim,de Bundesliga,21-006,2002,1.0,60,68,88.2,1119,317,21,24,87.5,36,39,92.3,3,5,60.0,0,0.0,0.0,0.0,0,5,1,0,10,Matches,7ec723b7
2332,Moses Simon,ng NGA,FWMF,Nantes,fr Ligue 1,27-239,1995,18.7,337,525,64.2,5511,1407,179,228,78.5,116,180,64.4,30,73,41.1,3,2.8,2.8,+0.2,33,24,19,12,39,Matches,5f3eaaf5
2333,Unai Simón,es ESP,GK,Athletic Club,es La Liga,25-270,1997,21.5,471,644,73.1,13100,9650,70,71,98.6,259,265,97.7,141,304,46.4,0,0.0,0.0,0.0,0,11,0,0,2,Matches,5dcf3e90
2334,Lassine Sinayoko,ml MLI,MFFW,Auxerre,fr Ligue 1,23-090,1999,14.0,340,455,74.7,4905,1419,190,241,78.8,110,143,76.9,19,35,54.3,2,1.8,1.1,+0.2,14,26,22,6,60,Matches,5e5249c8
2335,Wilfried Singo,ci CIV,DF,Torino,it Serie A,22-073,2000,14.0,536,719,74.5,9169,2743,250,293,85.3,232,310,74.8,42,80,52.5,1,0.8,0.9,+0.2,13,28,14,5,45,Matches,8b609c34
2336,Luis Sinisterra,co COL,FW,Leeds United,eng Premier League,23-264,1999,6.0,181,220,82.3,2520,613,94,110,85.5,56,62,90.3,9,11,81.8,0,0.2,0.5,-0.2,4,12,8,1,21,Matches,8e16dd48
2337,Daley Sinkgraven,nl NED,DFMF,Leverkusen,de Bundesliga,27-247,1995,3.6,150,196,76.5,2354,653,90,101,89.1,45,59,76.3,13,29,44.8,1,0.9,0.3,+0.1,4,10,2,1,9,Matches,73000a79
2338,Tobias Sippel,de GER,GK,M'Gladbach,de Bundesliga,34-351,1988,4.7,152,225,67.6,3481,2517,41,41,100.0,77,78,98.7,32,104,30.8,0,0.0,0.0,0.0,0,2,0,0,0,Matches,0d8a37c2
2339,Hugo Siquet,be BEL,DF,Freiburg,de Bundesliga,20-242,2002,0.2,5,7,71.4,59,44,4,4,100.0,1,3,33.3,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches,c6cf860f
2340,Ibrahima Sissoko,fr FRA,MF,Strasbourg,fr Ligue 1,25-132,1997,9.0,267,363,73.6,4071,1077,149,187,79.7,89,116,76.7,19,31,61.3,0,0.2,0.3,-0.2,3,21,4,2,28,Matches,0f8418aa
2341,Moussa Sissoko,fr FRA,MF,Nantes,fr Ligue 1,33-204,1989,14.6,409,523,78.2,6571,1967,194,232,83.6,167,202,82.7,26,42,61.9,0,0.8,0.8,-0.8,13,49,8,5,65,Matches,2acd49b9
2342,Tim Skarke,de GER,DFMF,Union Berlin,de Bundesliga,26-182,1996,0.6,22,36,61.1,338,71,11,16,68.8,11,14,78.6,0,5,0.0,0,0.0,0.0,0.0,1,1,1,1,0,Matches,65857fdf
2343,Tim Skarke,de GER,FWMF,Schalke 04,de Bundesliga,26-182,1996,2.4,43,74,58.1,737,219,20,28,71.4,17,30,56.7,5,8,62.5,0,0.4,0.4,-0.4,6,3,2,2,7,Matches,65857fdf
2344,Ellyes Skhiri,tn TUN,MF,Köln,de Bundesliga,27-302,1995,21.7,976,1118,87.3,17521,5188,389,432,90.0,478,526,90.9,93,110,84.5,1,1.2,1.2,-0.2,18,75,10,2,112,Matches,c2211709
2345,Oliver Skipp,eng ENG,MF,Tottenham,eng Premier League,22-173,2000,5.2,213,256,83.2,3280,993,113,128,88.3,81,91,89.0,12,18,66.7,0,0.3,0.2,-0.3,5,16,5,1,25,Matches,6250083a
2346,Leo Skiri Østigård,no NOR,DF,Napoli,it Serie A,23-100,1999,2.4,164,193,85.0,3434,1036,49,58,84.5,83,92,90.2,26,33,78.8,0,0.0,0.0,0.0,0,14,0,0,9,Matches,b35a7399
2347,Łukasz Skorupski,pl POL,GK,Bologna,it Serie A,31-307,1991,25.0,650,846,76.8,17462,11881,119,120,99.2,286,290,98.6,219,407,53.8,0,0.0,0.0,0.0,0,2,0,0,0,Matches,ab4449d6
2348,Robert Skov,dk DEN,DF,Hoffenheim,de Bundesliga,26-292,1996,11.9,419,593,70.7,7375,2483,192,224,85.7,181,248,73.0,38,87,43.7,2,1.6,2.0,+0.4,17,28,18,7,42,Matches,ff98492b
2349,Milan Škriniar,sk SVK,DF,Inter,it Serie A,28-025,1995,19.7,1275,1397,91.3,23769,7731,445,479,92.9,707,739,95.7,103,144,71.5,0,0.3,0.4,-0.3,6,79,4,1,81,Matches,30f5ffa9
2350,Naatan Skyttä,fi FIN,MF,Toulouse,fr Ligue 1,20-305,2002,0.3,7,11,63.6,87,19,4,6,66.7,2,4,50.0,0,0,,0,0.0,0.0,0.0,0,1,0,0,3,Matches,d7547531
2351,Islam Slimani,dz ALG,FW,Brest,fr Ligue 1,34-263,1988,11.0,261,367,71.1,3733,663,143,192,74.5,87,117,74.4,13,21,61.9,1,1.2,1.5,-0.2,13,22,4,0,26,Matches,ffec9769
2352,Chris Smalling,eng ENG,DF,Roma,it Serie A,33-106,1989,23.7,820,955,85.9,15474,5152,255,281,90.7,489,537,91.1,68,108,63.0,0,0.2,0.3,-0.2,3,21,3,0,33,Matches,b6964eb6
2353,Adam Smith,eng ENG,DF,Bournemouth,eng Premier League,31-313,1991,22.7,688,895,76.9,11737,5243,332,373,89.0,281,348,80.7,63,138,45.7,1,0.6,0.9,+0.4,7,59,17,10,67,Matches,20b104bc
2354,Emile Smith Rowe,eng ENG,FWMF,Arsenal,eng Premier League,22-223,2000,1.2,51,60,85.0,670,142,32,35,91.4,16,19,84.2,2,3,66.7,1,0.9,0.5,+0.1,5,2,2,0,3,Matches,17695062
2355,Hrvoje Smolčić,hr CRO,DF,Eint Frankfurt,de Bundesliga,22-203,2000,4.2,218,272,80.1,4007,1782,82,96,85.4,118,132,89.4,16,34,47.1,0,0.0,0.0,0.0,0,8,0,0,15,Matches,c967f6b8
2356,Cédric Soares,pt POR,DF,Arsenal,eng Premier League,31-189,1991,0.3,19,24,79.2,257,54,10,10,100.0,8,10,80.0,0,3,0.0,0,0.0,0.0,0.0,0,0,0,0,3,Matches,839c14e1
2357,Cédric Soares,pt POR,DF,Fulham,eng Premier League,31-189,1991,0.1,9,15,60.0,114,58,7,8,87.5,2,4,50.0,0,2,0.0,0,0.0,0.0,0.0,0,1,0,0,2,Matches,839c14e1
2358,Danilo Soares,br BRA,DF,Bochum,de Bundesliga,31-130,1991,14.1,511,701,72.9,9026,3203,228,271,84.1,213,284,75.0,59,107,55.1,0,1.1,0.9,-1.1,7,50,9,2,63,Matches,c05f2f8c
2359,Eduard Sobol,ua UKR,DF,Strasbourg,fr Ligue 1,27-322,1995,5.3,137,193,71.0,2077,792,81,95,85.3,40,63,63.5,10,24,41.7,1,0.3,0.1,+0.7,2,11,1,0,15,Matches,2ccd89a3
2360,Rubén Sobrino,es ESP,MFFW,Cádiz,es La Liga,30-280,1992,15.3,239,327,73.1,3066,785,140,179,78.2,72,84,85.7,7,15,46.7,1,0.6,0.5,+0.4,11,14,1,1,18,Matches,19b776e9
2361,Alex Sola,es ESP,DF,Real Sociedad,es La Liga,23-272,1999,3.8,154,193,79.8,2677,653,59,67,88.1,77,89,86.5,13,26,50.0,0,0.1,0.1,-0.1,2,6,1,1,3,Matches,5fa714d5
2362,Dominic Solanke,eng ENG,FWMF,Bournemouth,eng Premier League,25-175,1997,18.9,203,300,67.7,2681,612,126,167,75.4,55,72,76.4,10,14,71.4,4,2.0,1.2,+2.0,10,13,6,0,26,Matches,e77dc3b2
2363,Augusto Solari,ar ARG,MFFW,Celta Vigo,es La Liga,31-064,1992,2.3,82,106,77.4,1186,307,45,52,86.5,28,34,82.4,5,9,55.6,1,0.2,0.3,+0.8,3,6,2,0,10,Matches,3ca6106c
2364,Ola Solbakken,no NOR,MFFW,Roma,it Serie A,24-182,1998,1.2,30,43,69.8,646,155,9,14,64.3,14,18,77.8,6,10,60.0,0,0.0,0.1,0.0,0,3,2,1,6,Matches,78f13530
2365,Nikola Soldo,hr CRO,DF,Köln,de Bundesliga,22-042,2001,6.6,269,347,77.5,5697,1567,58,72,80.6,174,191,91.1,37,73,50.7,0,0.0,0.0,0.0,1,11,1,0,15,Matches,4f627629
2366,Carlos Soler,es ESP,MF,Valencia,es La Liga,26-065,1997,2.7,92,123,74.8,1388,378,52,59,88.1,23,28,82.1,9,24,37.5,0,0.2,0.2,-0.2,4,5,4,0,13,Matches,fed17f5a
2367,Carlos Soler,es ESP,MF,Paris S-G,fr Ligue 1,26-065,1997,8.5,373,441,84.6,5179,1319,223,255,87.5,108,122,88.5,18,29,62.1,2,1.0,1.1,+1.0,8,31,4,1,39,Matches,fed17f5a
2368,François-Joseph Sollacaro,fr FRA,GK,Ajaccio,fr Ligue 1,28-352,1994,3.0,35,63,55.6,990,776,8,8,100.0,11,13,84.6,14,40,35.0,0,0.0,0.0,0.0,0,1,0,0,0,Matches,f19f32b1
2369,Manor Solomon,il ISR,FW,Fulham,eng Premier League,23-227,1999,2.3,61,75,81.3,868,265,34,40,85.0,23,26,88.5,1,4,25.0,0,0.0,0.1,0.0,2,3,3,0,15,Matches,886f9aac
2370,Yann Sommer,ch SUI,GK,Bayern Munich,de Bundesliga,34-081,1988,8.0,285,327,87.2,6426,4160,66,66,100.0,163,166,98.2,56,93,60.2,0,0.0,0.0,0.0,0,2,0,0,1,Matches,420c18a1
2371,Yann Sommer,ch SUI,GK,M'Gladbach,de Bundesliga,34-081,1988,10.0,499,609,81.9,11448,7432,124,125,99.2,280,285,98.2,94,196,48.0,0,0.0,0.0,0.0,0,5,0,0,0,Matches,420c18a1
2372,Brandon Soppy,fr FRA,DF,Udinese,it Serie A,21-015,2002,1.0,22,32,68.8,322,140,13,14,92.9,7,10,70.0,1,6,16.7,0,0.2,0.0,-0.2,2,2,1,0,4,Matches,28f66c2e
2373,Brandon Soppy,fr FRA,DF,Atalanta,it Serie A,21-015,2002,6.3,212,280,75.7,3095,1286,118,134,88.1,79,106,74.5,9,21,42.9,3,1.3,1.0,+1.7,9,23,7,2,30,Matches,28f66c2e
2374,David Soria,es ESP,GK,Getafe,es La Liga,29-338,1993,24.0,391,690,56.7,17077,14695,26,28,92.9,94,99,94.9,271,559,48.5,0,0.1,0.1,-0.1,2,22,1,0,0,Matches,8f8c6934
2375,Roberto Soriano,it ITA,FWMF,Bologna,it Serie A,32-028,1991,13.6,440,548,80.3,6288,1883,279,319,87.5,122,150,81.3,25,39,64.1,3,2.5,1.5,+0.5,20,35,10,2,55,Matches,9d4c45d6
2376,Borna Sosa,hr CRO,DFMF,Stuttgart,de Bundesliga,25-046,1998,13.0,598,833,71.8,10134,4472,308,348,88.5,215,306,70.3,62,145,42.8,6,4.1,5.9,+1.9,41,43,36,23,70,Matches,af0d79a9
2377,Joaquin Sosa,uy URU,DF,Bologna,it Serie A,21-057,2002,6.6,237,299,79.3,5103,1824,65,79,82.3,129,145,89.0,39,67,58.2,0,0.0,0.1,0.0,0,12,0,0,8,Matches,50841bef
2378,Hugo Sotelo,es ESP,MF,Celta Vigo,es La Liga,19-079,2003,0.2,20,23,87.0,265,86,11,12,91.7,9,9,100.0,0,1,0.0,0,0.0,0.0,0.0,0,2,0,0,2,Matches,3aa74860
2379,Florian Sotoca,fr FRA,FWMF,Lens,fr Ligue 1,32-134,1990,23.5,766,1012,75.7,12997,3655,361,431,83.8,291,382,76.2,78,121,64.5,7,7.2,5.2,-0.2,49,86,41,12,141,Matches,7a42d0df
2380,Riccardo Sottil,it ITA,FW,Fiorentina,it Serie A,23-278,1999,4.8,128,158,81.0,2267,411,56,63,88.9,58,73,79.5,13,16,81.3,2,0.9,0.5,+1.1,10,8,4,1,18,Matches,94816803
2381,Tomáš Souček,cz CZE,MF,West Ham,eng Premier League,28-009,1995,21.2,527,722,73.0,8738,2645,261,340,76.8,197,253,77.9,49,74,66.2,1,0.9,0.8,+0.1,11,47,8,3,68,Matches,6613c819
2382,Matìas Soulé,ar ARG,MFDF,Juventus,it Serie A,19-327,2003,2.6,91,111,82.0,1524,306,53,58,91.4,24,31,77.4,13,18,72.2,0,0.4,0.3,-0.4,7,5,2,1,8,Matches,c13ddd3e
2383,Moussa Soumano,fr FRA,FWMF,Ajaccio,fr Ligue 1,17-242,2005,1.4,11,17,64.7,152,22,6,9,66.7,4,4,100.0,0,0,,0,0.1,0.1,-0.1,2,0,1,1,0,Matches,86a49468
2384,Adama Soumaoro,fr FRA,DF,Bologna,it Serie A,30-263,1992,13.7,579,633,91.5,10868,3763,206,218,94.5,324,344,94.2,43,53,81.1,0,0.0,0.1,0.0,1,19,1,0,29,Matches,7b075c75
2385,Boubakary Soumaré,fr FRA,MF,Leicester City,eng Premier League,24-009,1999,9.8,459,518,88.6,6880,1735,256,273,93.8,166,190,87.4,22,27,81.5,0,0.1,0.2,-0.1,2,32,1,0,35,Matches,ae59b359
2386,Arnaud Souquet,fr FRA,DFFW,Montpellier,fr Ligue 1,31-024,1992,4.0,104,137,75.9,1509,690,65,75,86.7,29,40,72.5,4,10,40.0,0,0.5,0.3,-0.5,3,7,1,1,10,Matches,4e0afc5d
2387,Dyego Sousa,pt POR,FW,Almería,es La Liga,33-175,1989,3.9,72,104,69.2,953,236,38,54,70.4,28,34,82.4,1,4,25.0,1,0.8,0.8,+0.2,6,0,4,0,10,Matches,e4738e91
2388,Harry Souttar,au AUS,DF,Leicester City,eng Premier League,24-137,1998,5.0,216,268,80.6,4074,1567,63,70,90.0,136,157,86.6,14,29,48.3,1,0.1,0.1,+0.9,2,22,1,0,18,Matches,0a6cb1b1
2389,Vinicius Souza,br BRA,MF,Espanyol,es La Liga,23-264,1999,21.0,584,730,80.0,10165,2688,268,307,87.3,239,285,83.9,59,90,65.6,0,0.4,0.5,-0.4,8,67,3,1,66,Matches,6a8a7af8
2390,Djibril Sow,ch SUI,MF,Eint Frankfurt,de Bundesliga,26-030,1997,19.8,895,1051,85.2,15059,4646,398,448,88.8,413,459,90.0,59,85,69.4,0,0.8,0.9,-0.8,12,84,14,1,121,Matches,4c6facae
2391,Çağlar Söyüncü,tr TUR,DF,Leicester City,eng Premier League,26-289,1996,0.9,39,49,79.6,667,208,17,18,94.4,21,26,80.8,1,5,20.0,0,0.0,0.0,0.0,0,2,0,0,3,Matches,21166ff4
2392,Kevin Spadanuda,ch SUI,MFFW,Ajaccio,fr Ligue 1,26-051,1997,5.4,95,120,79.2,1387,227,56,69,81.2,31,39,79.5,3,6,50.0,0,0.1,0.1,-0.1,3,9,0,0,10,Matches,a45a5d95
2393,Djed Spence,eng ENG,FWDF,Tottenham,eng Premier League,22-211,2000,0.1,5,9,55.6,60,4,4,5,80.0,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches,9bc9a519
2394,Djed Spence,eng ENG,DF,Rennes,fr Ligue 1,22-211,2000,4.9,212,242,87.6,3168,717,116,131,88.5,86,95,90.5,5,9,55.6,0,0.1,0.2,-0.1,1,15,4,1,19,Matches,9bc9a519
2395,Stijn Spierings,nl NED,MF,Toulouse,fr Ligue 1,26-361,1996,26.0,1296,1527,84.9,23410,7491,579,647,89.5,527,585,90.1,148,216,68.5,0,0.7,0.9,-0.7,16,156,18,2,176,Matches,a08985b8
2396,Leonardo Spinazzola,it ITA,DF,Roma,it Serie A,29-348,1993,12.0,474,624,76.0,8244,2765,216,249,86.7,205,260,78.8,43,83,51.8,2,1.2,1.2,+0.8,12,19,18,7,36,Matches,3626daea
2397,Marco Sportiello,it ITA,GK,Atalanta,it Serie A,30-302,1992,6.9,194,242,80.2,5332,3655,32,32,100.0,107,109,98.2,55,101,54.5,0,0.0,0.0,0.0,0,1,0,0,2,Matches,ac4003af
2398,Jack Stacey,eng ENG,DF,Bournemouth,eng Premier League,26-336,1996,3.3,72,126,57.1,1054,369,41,52,78.8,26,47,55.3,3,12,25.0,0,0.0,0.0,0.0,0,6,1,1,2,Matches,558807c0
2399,Anton Stach,de GER,MF,Mainz 05,de Bundesliga,24-113,1998,14.9,389,581,67.0,6256,2276,202,266,75.9,132,184,71.7,37,77,48.1,3,2.3,2.8,+0.7,22,45,13,1,76,Matches,0f59a7bf
2400,Kostas Stafylidis,gr GRE,DFMF,Bochum,de Bundesliga,29-096,1993,7.1,207,274,75.5,3862,1374,92,102,90.2,89,114,78.1,24,46,52.2,2,0.3,0.3,+1.7,4,16,4,3,24,Matches,861e0116
2401,Jens Stage,dk DEN,MF,Werder Bremen,de Bundesliga,26-120,1996,11.7,237,360,65.8,3552,1143,140,177,79.1,78,112,69.6,11,29,37.9,1,0.7,0.9,+0.3,10,18,12,3,34,Matches,1fffae99
2402,Josip Stanišić,hr CRO,DF,Bayern Munich,de Bundesliga,22-340,2000,4.8,407,447,91.1,6465,1873,210,218,96.3,163,176,92.6,26,38,68.4,0,0.3,0.6,-0.3,2,26,9,3,53,Matches,7ed08d5c
2403,Junior Stanislas,eng ENG,MF,Bournemouth,eng Premier League,33-102,1989,0.7,22,28,78.6,329,71,12,14,85.7,9,11,81.8,0,1,0.0,0,0.1,0.2,-0.1,2,3,0,0,4,Matches,6992791d
2404,Jay Stansfield,eng ENG,FW,Fulham,eng Premier League,20-104,2002,1.0,9,23,39.1,82,32,7,8,87.5,1,7,14.3,0,3,0.0,0,0.1,0.0,-0.1,1,0,0,0,0,Matches,b2626673
2405,Niklas Stark,de GER,DF,Werder Bremen,de Bundesliga,27-328,1995,12.6,630,762,82.7,12703,5013,193,214,90.2,346,393,88.0,87,134,64.9,0,0.3,0.3,-0.3,3,41,4,0,46,Matches,aad48be9
2406,Jason Steele,eng ENG,GK,Brighton,eng Premier League,32-202,1990,1.0,29,32,90.6,556,374,14,14,100.0,11,11,100.0,4,7,57.1,0,0.0,0.0,0.0,0,0,0,0,0,Matches,28300a16
2407,Calvin Stengs,nl NED,FW,Nice,fr Ligue 1,24-080,1998,2.4,82,100,82.0,1288,254,45,55,81.8,31,34,91.2,3,7,42.9,0,0.1,0.4,-0.1,1,11,2,0,12,Matches,8f7e6783
2408,Pascal Stenzel,de GER,DF,Stuttgart,de Bundesliga,26-353,1996,3.6,170,219,77.6,3718,1389,68,75,90.7,57,72,79.2,44,66,66.7,1,0.6,0.6,+0.4,8,10,4,2,12,Matches,99f7e9aa
2409,Jack Stephens,eng ENG,DF,Southampton,eng Premier League,29-040,1994,0.5,23,28,82.1,398,107,9,10,90.0,13,17,76.5,1,1,100.0,0,0.0,0.0,0.0,0,3,0,0,3,Matches,6adbc307
2410,Jack Stephens,eng ENG,DF,Bournemouth,eng Premier League,29-040,1994,6.0,137,171,80.1,2845,1131,40,46,87.0,75,88,85.2,20,31,64.5,0,0.2,0.1,-0.2,3,8,1,1,11,Matches,6adbc307
2411,Raheem Sterling,eng ENG,FWMF,Chelsea,eng Premier League,28-090,1994,14.9,363,489,74.2,4610,1027,225,268,84.0,98,134,73.1,14,24,58.3,2,3.5,2.5,-1.5,26,19,25,7,42,Matches,b400bde0
2412,Angelo Stiller,de GER,MF,Hoffenheim,de Bundesliga,21-338,2001,4.8,182,240,75.8,2941,800,99,117,84.6,61,75,81.3,16,26,61.5,1,0.5,0.5,+0.5,3,13,4,0,20,Matches,3b1ed320
2413,Lars Stindl,de GER,FWMF,M'Gladbach,de Bundesliga,34-194,1988,13.1,379,488,77.7,5921,1620,196,236,83.1,137,166,82.5,25,40,62.5,6,3.7,2.5,+2.3,23,39,12,0,47,Matches,7cd6badb
2414,Kevin Stöger,at AUT,MF,Bochum,de Bundesliga,29-193,1993,19.8,784,1119,70.1,14344,5392,363,432,84.0,276,382,72.3,118,230,51.3,1,4.0,5.3,-3.0,47,107,29,7,138,Matches,e5649a78
2415,Petar Stojanović,si SVN,DF,Empoli,it Serie A,27-152,1995,14.3,674,849,79.4,11203,4352,360,409,88.0,243,295,82.4,60,105,57.1,1,1.0,1.0,0.0,16,48,18,6,78,Matches,13b44b02
2416,John Stones,eng ENG,DF,Manchester City,eng Premier League,28-284,1994,13.1,990,1052,94.1,16861,4967,459,476,96.4,445,467,95.3,72,86,83.7,2,1.3,0.8,+0.7,5,75,2,0,75,Matches,5eecec3d
2417,Jørgen Strand Larsen,no NOR,FW,Celta Vigo,es La Liga,23-030,2000,13.3,164,243,67.5,2042,300,94,138,68.1,39,57,68.4,7,12,58.3,3,1.9,1.0,+1.1,8,9,2,0,9,Matches,f553b2b3
2418,Gabriel Strefezza,br BRA,FWMF,Lecce,it Serie A,25-324,1997,17.8,360,587,61.3,6683,2128,177,227,78.0,109,174,62.6,64,134,47.8,1,2.3,2.1,-1.3,26,41,21,11,62,Matches,674cfc5a
2419,Dávid Strelec,sk SVK,FW,Spezia,it Serie A,21-338,2001,1.9,25,43,58.1,294,30,19,27,70.4,5,9,55.6,0,1,0.0,0,0.1,0.1,-0.1,1,1,0,0,1,Matches,2cb9486d
