Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches,-9999
2562,Pascal Stenzel,de GER,DF,Stuttgart,de Bundesliga,25,1996,10.0,1,0,0,13,4,0,18,11,11,0,0,0,84,13,12,52.0,Matches,99f7e9aa
2563,Dale Stephens,eng ENG,MF,Burnley,eng Premier League,32,1989,1.4,1,0,0,5,0,0,0,1,1,0,0,0,7,0,2,0.0,Matches,653ee42d
2564,Jack Stephens,eng ENG,DF,Southampton,eng Premier League,27,1994,9.0,3,0,0,8,2,0,0,19,12,0,0,0,68,13,12,52.0,Matches,6adbc307
2565,Raheem Sterling,eng ENG,FW,Manchester City,eng Premier League,26,1994,23.6,1,0,0,19,37,10,50,12,10,2,0,0,86,4,18,18.2,Matches,b400bde0
2566,Finley Stevens,wls WAL,DF,Brentford,eng Premier League,18,2003,0.2,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,100.0,Matches,7e003182
2567,Angelo Stiller,de GER,MF,Hoffenheim,de Bundesliga,20,2001,18.8,1,0,0,25,13,1,17,9,17,0,0,0,116,26,26,50.0,Matches,3b1ed320
2568,Lars Stindl,de GER,MFFW,M'Gladbach,de Bundesliga,32,1988,18.1,10,0,0,30,16,5,14,10,15,0,0,0,104,13,32,28.9,Matches,7cd6badb
2569,Riccardo Stivanello,it ITA,DF,Bologna,it Serie A,17,2004,0.5,0,0,0,0,1,0,0,0,1,0,0,0,4,1,1,50.0,Matches,90e1d9dc
2570,Kevin Stöger,at AUT,MF,Mainz 05,de Bundesliga,27,1993,4.7,3,0,0,9,10,0,31,5,5,0,0,0,55,2,2,50.0,Matches,e5649a78
2571,Petar Stojanović,si SVN,DF,Empoli,it Serie A,25,1995,30.4,11,1,1,45,22,2,68,27,63,0,2,0,203,14,19,42.4,Matches,13b44b02
2572,John Stones,eng ENG,DF,Manchester City,eng Premier League,27,1994,12.4,0,0,0,3,6,0,3,11,3,0,0,0,52,47,10,82.5,Matches,5eecec3d
2573,Thomas Strakosha,al ALB,GK,Lazio,it Serie A,26,1995,23.0,2,0,0,2,0,0,0,0,0,0,1,0,27,6,0,100.0,Matches,339fe0e8
2574,Stefan Strandberg,no NOR,DF,Salernitana,it Serie A,31,1990,10.4,2,1,1,8,2,1,4,9,8,0,1,1,57,30,14,68.2,Matches,6d5e62b0
2575,Dávid Strelec,sk SVK,FWMF,Spezia,it Serie A,20,2001,5.6,0,0,0,4,6,2,5,2,4,0,0,0,31,11,14,44.0,Matches,2cb9486d
2576,Tobias Strobl,de GER,MFDF,Augsburg,de Bundesliga,31,1990,3.6,1,0,0,6,2,0,2,7,3,0,0,0,24,7,4,63.6,Matches,17780d2b
2577,Kevin Strootman,nl NED,MF,Cagliari,it Serie A,31,1990,7.1,4,0,0,10,10,0,2,10,4,0,1,0,42,5,6,45.5,Matches,ef2e5e1a
2578,Pascal Struijk,nl NED,DFMF,Leeds United,eng Premier League,21,1999,22.8,6,1,0,25,8,1,0,33,39,0,0,0,161,40,39,50.6,Matches,f4d296e4
2579,Jens Stryger Larsen,dk DEN,DF,Udinese,it Serie A,30,1991,7.6,0,0,0,3,3,1,20,4,2,0,0,1,22,4,6,40.0,Matches,f91e81c9
2580,Leo Štulac,si SVN,MF,Empoli,it Serie A,26,1994,9.3,1,0,0,7,16,0,25,8,6,0,0,0,49,5,6,45.5,Matches,92948398
2581,Stefano Sturaro,it ITA,MF,Genoa,it Serie A,28,1993,19.6,12,0,0,53,37,4,37,15,26,0,0,0,96,50,50,50.0,Matches,2334478a
2582,Damián Suárez,uy URU,DF,Getafe,es La Liga,33,1988,30.1,13,0,0,46,33,1,130,31,47,0,0,0,193,25,29,46.3,Matches,ba5004e1
2583,Denis Suárez,es ESP,MF,Celta Vigo,es La Liga,27,1994,31.3,4,0,0,47,39,1,129,16,29,0,1,0,186,13,21,38.2,Matches,12c50af5
2584,Luis Suárez,uy URU,FW,Atlético Madrid,es La Liga,34,1987,20.4,7,0,0,20,26,12,6,1,5,2,1,0,42,19,24,44.2,Matches,a6154613
2585,Mario Suárez,es ESP,DF,Rayo Vallecano,es La Liga,34,1987,7.9,2,0,0,17,5,0,0,7,4,0,1,0,55,29,13,69.0,Matches,7106f0a0
2586,Isaac Success,ng NGA,FWMF,Udinese,it Serie A,25,1996,10.1,1,1,0,24,39,5,6,2,2,0,1,0,26,16,36,30.8,Matches,f573a8bf
2587,Niklas Süle,de GER,DF,Bayern Munich,de Bundesliga,25,1995,20.4,2,0,0,10,1,1,6,28,23,0,0,0,158,40,12,76.9,Matches,e33c06cf
2588,Kamaldeen Sulemana,gh GHA,MFFW,Rennes,fr Ligue 1,19,2002,11.3,3,0,0,19,14,3,28,4,12,0,0,0,45,5,3,62.5,Matches,a62f8bf1
2589,Crysencio Summerville,nl NED,MFFW,Leeds United,eng Premier League,19,2001,1.4,0,0,0,1,1,0,3,2,3,0,0,0,11,0,6,0.0,Matches,df04eb4b
2590,Vladyslav Supriaha,ua UKR,FW,Sampdoria,it Serie A,21,2000,0.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,Matches,73affbb6
2591,Suso,es ESP,FW,Sevilla,es La Liga,27,1993,4.3,0,0,0,1,7,2,12,0,3,0,0,0,13,0,2,0.0,Matches,4e219ad2
2592,Bosko Sutalo,hr CRO,DF,Hellas Verona,it Serie A,21,2000,10.2,0,0,0,12,9,1,10,17,13,0,0,0,81,20,26,43.5,Matches,1d0bb7e4
2593,Mattias Svanberg,se SWE,MF,Bologna,it Serie A,22,1999,28.5,7,0,0,37,63,0,50,28,15,0,0,0,132,22,33,40.0,Matches,92d83c27
2594,Michael Svoboda,at AUT,DF,Venezia,it Serie A,22,1998,13.7,2,1,0,9,4,0,1,10,17,0,2,0,98,26,27,49.1,Matches,8abd174d
2595,Abdoulaye Sylla,gn GUI,DF,Nantes,fr Ligue 1,21,2000,1.7,1,0,0,5,0,0,1,1,4,0,1,0,7,2,2,50.0,Matches,2aeb43f1
2596,Mamadou Sylla,sn SEN,FWMF,Alavés,es La Liga,27,1994,4.4,1,0,0,8,6,6,11,1,2,0,0,0,5,11,13,45.8,Matches,e5ec95f8
2597,Mamadou Sylla,sn SEN,FW,Rayo Vallecano,es La Liga,27,1994,2.8,2,0,0,8,4,2,5,4,1,0,0,0,12,14,8,63.6,Matches,e5ec95f8
2598,Ádám Szalai,hu HUN,FW,Mainz 05,de Bundesliga,33,1987,2.9,1,0,0,10,4,5,0,0,2,0,0,0,11,8,11,42.1,Matches,53e07d0b
2599,Wojciech Szczęsny,pl POL,GK,Juventus,it Serie A,31,1990,33.0,2,0,0,2,4,0,0,0,1,0,2,0,29,9,0,100.0,Matches,01b8a2b2
2600,Dominik Szoboszlai,hu HUN,MFFW,RB Leipzig,de Bundesliga,20,2000,17.1,2,0,0,15,23,6,91,10,12,0,0,0,101,17,19,47.2,Matches,934e1968
2601,Jakob Sørensen,dk DEN,MFDF,Norwich City,eng Premier League,23,1998,6.7,0,0,0,7,1,0,2,10,11,0,1,0,48,11,9,55.0,Matches,953c30b0
2602,Alexander Sørloth,no NOR,FW,Real Sociedad,es La Liga,25,1995,19.6,2,0,0,29,14,12,9,4,7,2,0,0,61,51,49,51.0,Matches,e92cd3f7
2603,Tachi,es ESP,DF,Alavés,es La Liga,23,1997,2.7,1,0,0,3,4,0,2,1,3,0,0,0,13,4,4,50.0,Matches,8b625720
2604,Jonathan Tah,de GER,DF,Leverkusen,de Bundesliga,25,1996,32.0,4,0,0,19,10,1,2,43,18,0,0,0,184,96,29,76.8,Matches,bd142efb
2605,Waniss Taibi,fr FRA,MFFW,Angers,fr Ligue 1,19,2002,1.5,2,0,0,6,1,0,0,1,7,0,0,0,9,3,2,60.0,Matches,95192fe4
2606,Flavien Tait,fr FRA,MF,Rennes,fr Ligue 1,28,1993,23.6,3,0,0,30,48,3,9,19,19,1,0,0,150,8,14,36.4,Matches,a0f9b535
2607,Adrien Tameze,cm CMR,MFDF,Hellas Verona,it Serie A,27,1994,28.6,4,0,0,33,34,2,31,52,29,0,0,0,233,61,55,52.6,Matches,8da74c05
2608,Japhet Tanganga,eng ENG,DF,Tottenham,eng Premier League,22,1999,8.2,4,1,1,19,8,1,11,9,8,0,0,0,24,15,9,62.5,Matches,e9971f2d
2609,Renato Tapia,pe PER,MF,Celta Vigo,es La Liga,26,1995,15.7,10,0,0,35,26,0,3,28,31,0,0,0,107,30,23,56.6,Matches,34269bdf
2610,Edmond Tapsoba,bf BFA,DF,Leverkusen,de Bundesliga,22,1999,20.2,1,0,0,19,6,1,0,29,17,0,1,0,171,42,16,72.4,Matches,a73c8f95
2611,Florian Tardieu,fr FRA,MF,Troyes,fr Ligue 1,29,1992,29.2,6,0,0,19,37,0,135,42,25,0,0,0,223,28,20,58.3,Matches,ed39121c
2612,Matt Targett,eng ENG,DF,Aston Villa,eng Premier League,25,1995,15.9,2,0,0,15,11,0,59,23,18,0,1,1,73,32,14,69.6,Matches,e514ab62
2613,Matt Targett,eng ENG,DF,Newcastle Utd,eng Premier League,25,1995,16.0,1,0,0,9,12,1,76,25,26,0,0,0,72,19,12,61.3,Matches,e514ab62
2614,Oussama Targhalline,ma MAR,FW,Marseille,fr Ligue 1,19,2002,0.1,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,,Matches,abd56820
2615,James Tarkowski,eng ENG,DF,Burnley,eng Premier League,28,1992,34.5,11,0,0,30,19,2,1,48,45,0,0,1,171,153,62,71.2,Matches,15ea812b
2616,Ciprian Tătărușanu,ro ROU,GK,Milan,it Serie A,35,1986,6.0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,,Matches,b056e3da
2617,Niklas Tauer,de GER,DFMF,Mainz 05,de Bundesliga,20,2001,5.4,1,1,0,9,4,0,1,9,9,0,1,0,34,8,13,38.1,Matches,27270af4
2618,Nuno Tavares,pt POR,DF,Arsenal,eng Premier League,21,2000,13.1,2,0,0,23,13,1,40,9,14,0,1,0,68,23,22,51.1,Matches,a65c844b
2619,Charlie Taylor,eng ENG,DF,Burnley,eng Premier League,27,1993,30.3,3,0,0,17,43,0,104,58,26,0,0,0,183,58,30,65.9,Matches,cc2d7ad5
2620,Loum Tchaouna,fr FRA,FWMF,Rennes,fr Ligue 1,17,2003,1.0,0,0,0,0,1,2,4,2,1,0,0,0,7,2,0,100.0,Matches,a3c8b4d3
2621,Warren Tchimbembé,cg CGO,MF,Metz,fr Ligue 1,23,1998,2.3,0,0,0,2,3,0,2,2,1,0,0,0,16,1,1,50.0,Matches,93b8f9f4
2622,Aurélien Tchouaméni,fr FRA,MF,Monaco,fr Ligue 1,21,2000,32.5,11,1,1,51,59,2,17,101,45,0,1,0,262,77,31,71.3,Matches,4f255115
2623,Mathys Tel,fr FRA,FWMF,Rennes,fr Ligue 1,16,2005,0.6,0,0,0,5,0,0,6,1,1,0,0,0,6,0,2,0.0,Matches,829aa60c
2624,Jordan Tell,fr FRA,FW,Clermont Foot,fr Ligue 1,24,1997,3.2,1,0,0,3,3,0,2,0,5,0,0,0,13,5,7,41.7,Matches,4f093689
2625,Nathan Tella,eng ENG,MFFW,Southampton,eng Premier League,22,1999,8.9,2,0,0,17,22,3,12,6,9,0,0,0,54,6,18,25.0,Matches,f1e94cd6
2626,Alex Telles,br BRA,DF,Manchester Utd,eng Premier League,28,1992,18.4,1,0,0,23,9,1,127,26,27,0,2,0,99,30,24,55.6,Matches,e73c9bb2
2627,Cristian Tello,es ESP,FW,Betis,es La Liga,29,1991,9.1,2,0,0,9,5,4,16,10,11,0,0,0,53,5,5,50.0,Matches,72a99e38
2628,Nahuel Tenaglia,ar ARG,DF,Alavés,es La Liga,25,1996,11.9,2,0,0,8,8,0,24,26,27,0,1,0,67,23,19,54.8,Matches,66654daa
2629,Marc Tenas,es ESP,FWMF,Alavés,es La Liga,20,2001,0.6,2,0,0,3,1,0,2,0,1,0,0,0,4,1,0,100.0,Matches,1c5d79e2
2630,Marc-André ter Stegen,de GER,GK,Barcelona,es La Liga,29,1992,35.0,3,0,0,0,6,0,0,1,0,0,0,0,51,5,0,100.0,Matches,6f51e382
2631,Filippo Terracciano,it ITA,DF,Hellas Verona,it Serie A,18,2003,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0,Matches,5cbb5ad6
2632,Pietro Terracciano,it ITA,GK,Fiorentina,it Serie A,31,1990,31.8,0,0,0,0,5,0,0,2,0,0,0,0,44,13,2,86.7,Matches,e1b0a70d
2633,Martin Terrier,fr FRA,FWMF,Rennes,fr Ligue 1,24,1997,30.9,1,0,0,28,41,6,28,18,33,1,0,0,110,41,50,45.1,Matches,5148dcc5
2634,Aleksa Terzić,rs SRB,DF,Fiorentina,it Serie A,21,1999,3.0,1,0,0,4,2,0,20,4,5,0,0,0,25,9,3,75.0,Matches,3ef0a2d7
2635,Robert Tesche,de GER,MF,Bochum,de Bundesliga,34,1987,3.9,2,1,0,5,1,1,2,5,4,0,2,0,23,3,6,33.3,Matches,037130ca
2636,Tanner Tessmann,us USA,MF,Venezia,it Serie A,19,2001,7.6,1,1,0,10,8,0,4,5,5,0,0,0,51,8,17,32.0,Matches,ac277993
2637,Tetê,br BRA,FWMF,Lyon,fr Ligue 1,21,2000,6.5,1,0,0,4,18,3,20,3,5,0,0,0,30,4,6,40.0,Matches,7120a04d
2638,Cedric Teuchert,de GER,MFFW,Union Berlin,de Bundesliga,24,1997,1.2,0,0,0,1,1,1,1,0,2,0,0,0,9,2,2,50.0,Matches,f956479d
2639,Arthur Theate,be BEL,DF,Bologna,it Serie A,21,2000,26.9,6,0,0,26,10,1,18,42,19,0,1,0,181,39,39,50.0,Matches,df8d6029
2640,Jan Thielmann,de GER,MFFW,Köln,de Bundesliga,19,2002,13.2,6,0,0,12,12,2,57,10,16,0,0,0,86,21,30,41.2,Matches,fd53759d
2641,Sada Thioub,sn SEN,FW,Angers,fr Ligue 1,26,1995,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Matches,f4bc42b1
2642,Sada Thioub,sn SEN,DFMF,Saint-Étienne,fr Ligue 1,26,1995,10.6,2,0,0,7,5,0,32,10,8,0,0,0,69,5,8,38.5,Matches,f4bc42b1
2643,Luke Thomas,eng ENG,DF,Leicester City,eng Premier League,20,2001,21.2,2,0,0,15,16,0,33,40,31,0,0,0,97,24,32,42.9,Matches,fc027d02
2644,Romain Thomas,fr FRA,DF,Angers,fr Ligue 1,33,1988,28.5,9,0,0,38,19,0,0,44,37,0,0,0,153,67,37,64.4,Matches,275e2c51
2645,Adrien Thomasson,fr FRA,MF,Strasbourg,fr Ligue 1,27,1993,26.5,2,1,0,35,34,4,57,29,31,0,0,0,177,16,30,34.8,Matches,c76b7567
2646,Erik Thommy,de GER,FWMF,Stuttgart,de Bundesliga,26,1994,3.0,0,0,0,2,6,2,23,4,0,0,0,0,12,2,4,33.3,Matches,df8e7b62
2647,Dominic Thompson,eng ENG,DF,Brentford,eng Premier League,21,2000,1.6,0,0,0,1,0,0,2,2,0,0,0,0,5,1,2,33.3,Matches,235a62f8
2648,Morten Thorsby,no NOR,MF,Sampdoria,it Serie A,25,1996,32.7,10,0,0,81,37,0,0,25,26,0,0,0,151,166,135,55.1,Matches,d1b49282
2649,Thuler,br BRA,DF,Montpellier,fr Ligue 1,22,1999,9.5,3,1,1,12,2,0,2,9,12,0,1,0,36,15,9,62.5,Matches,db23d9fc
2650,Marcus Thuram,fr FRA,FW,M'Gladbach,de Bundesliga,23,1997,10.9,2,0,0,12,25,8,7,5,5,1,0,0,29,32,22,59.3,Matches,6f8cd6d0
2651,Khéphren Thuram-Ulie,fr FRA,MF,Nice,fr Ligue 1,20,2001,21.1,4,0,0,33,14,1,10,28,19,1,0,0,127,21,21,50.0,Matches,7d9397f8
2652,Alexis Tibidi,fr FRA,MFFW,Stuttgart,de Bundesliga,17,2003,4.3,1,0,0,11,12,4,3,3,3,0,0,0,16,7,6,53.8,Matches,ca6f4846
2653,Cheikh Tidiane Sabaly,sn SEN,FWMF,Metz,fr Ligue 1,22,1999,1.7,0,0,0,0,1,0,0,0,3,0,0,0,10,0,3,0.0,Matches,9ddf7fae
2654,Youri Tielemans,be BEL,MF,Leicester City,eng Premier League,24,1997,29.2,3,0,0,32,36,0,56,21,38,0,4,0,188,24,19,55.8,Matches,56f7a928
2655,Kieran Tierney,sct SCO,DF,Arsenal,eng Premier League,24,1997,21.3,0,0,0,5,16,1,79,15,14,0,0,0,85,12,23,34.3,Matches,fce2302c
2656,Steffen Tigges,de GER,FWMF,Dortmund,de Bundesliga,23,1998,1.2,0,0,0,1,1,1,1,0,3,0,0,0,2,3,9,25.0,Matches,6b8887c2
2657,Malik Tillman,us USA,FWMF,Bayern Munich,de Bundesliga,19,2002,1.2,0,0,0,4,1,0,0,2,1,0,0,0,11,3,1,75.0,Matches,a5420709
2658,Timothy Tillman,de GER,MF,Greuther Fürth,de Bundesliga,22,1999,22.3,3,0,0,37,42,1,67,12,26,0,1,0,136,10,28,26.3,Matches,a5bea1fb
2659,David Timor,es ESP,MF,Getafe,es La Liga,31,1989,3.8,2,0,0,6,2,0,9,1,1,0,0,0,21,7,11,38.9,Matches,174651c8
2660,Jean-Clair Todibo,fr FRA,DF,Nice,fr Ligue 1,21,1999,34.6,6,0,0,24,10,0,9,51,37,0,1,0,228,70,45,60.9,Matches,88f130ed
2661,Umut Tohumcu,de GER,MF,Hoffenheim,de Bundesliga,16,2004,0.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,Matches,e547d3cf
2662,Karl Toko Ekambi,cm CMR,FW,Lyon,fr Ligue 1,28,1992,25.5,3,0,0,16,16,10,51,20,7,0,0,0,97,33,21,61.1,Matches,5ceba7fc
2663,Corentin Tolisso,fr FRA,MF,Bayern Munich,de Bundesliga,26,1994,7.8,0,0,0,13,6,3,6,9,5,0,0,0,59,12,15,44.4,Matches,652d4c37
2664,Jeremy Toljan,de GER,DF,Sassuolo,it Serie A,26,1994,15.5,2,0,0,8,7,0,22,12,10,0,1,0,75,9,13,40.9,Matches,a96e5dc0
2665,Rafael Tolói,it ITA,DF,Atalanta,it Serie A,30,1990,16.0,6,0,0,27,10,0,10,26,15,0,1,0,122,38,11,77.6,Matches,c56dc39e
2666,Raúl de Tomás,es ESP,FW,Espanyol,es La Liga,26,1994,32.4,7,2,1,35,55,31,22,6,11,1,1,0,67,34,37,47.9,Matches,02ef8778
2667,Tiago Tomás,pt POR,FW,Stuttgart,de Bundesliga,19,2002,11.9,2,0,0,6,25,7,18,4,4,1,0,0,42,6,20,23.1,Matches,b492126a
2668,Takehiro Tomiyasu,jp JPN,DF,Arsenal,eng Premier League,22,1998,18.7,2,0,0,16,13,0,31,24,17,0,0,0,89,48,39,55.2,Matches,b3af9be1
2669,Takehiro Tomiyasu,jp JPN,DF,Bologna,it Serie A,22,1998,0.1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0.0,Matches,b3af9be1
2670,James Tomkins,eng ENG,DF,Crystal Palace,eng Premier League,32,1989,6.1,2,0,0,7,2,0,0,4,3,0,0,0,33,10,5,66.7,Matches,e7ca0439
2671,Fikayo Tomori,eng ENG,DF,Milan,it Serie A,23,1997,30.2,4,0,0,19,11,0,3,45,44,0,0,0,183,51,48,51.5,Matches,7edfbb8a
2672,Sandro Tonali,it ITA,MF,Milan,it Serie A,21,2000,28.9,9,0,0,45,50,3,108,34,37,0,0,0,189,10,14,41.7,Matches,0db169ae
2673,Lorenzo Tonelli,it ITA,DF,Empoli,it Serie A,31,1990,9.7,4,0,0,9,24,1,1,19,9,0,0,1,54,28,19,59.6,Matches,8cc29864
2674,Ivan Toney,eng ENG,FW,Brentford,eng Premier League,25,1996,32.3,8,0,0,50,80,25,28,14,21,3,0,0,105,147,114,56.3,Matches,e09f279b
2675,Ernesto Torregrossa,ve VEN,FW,Sampdoria,it Serie A,29,1992,1.3,1,0,0,7,7,5,0,0,1,0,0,0,3,3,3,50.0,Matches,bf39bdec
2676,Lucas Torreira,uy URU,MF,Fiorentina,it Serie A,25,1996,24.4,10,1,1,38,44,2,6,26,29,1,0,0,153,18,26,40.9,Matches,52611641
2677,Raúl Torrente,es ESP,DF,Granada,es La Liga,19,2001,14.2,5,0,0,24,11,1,2,12,21,1,2,0,67,21,25,45.7,Matches,4d753a3f
2678,Ferrán Torres,es ESP,FW,Manchester City,eng Premier League,21,2000,3.4,0,0,0,1,1,1,4,0,2,0,0,0,6,4,1,80.0,Matches,9e1035f8
2679,Ferrán Torres,es ESP,FW,Barcelona,es La Liga,21,2000,15.7,1,0,0,9,20,16,7,6,5,0,0,0,44,12,15,44.4,Matches,9e1035f8
2680,Óliver Torres,es ESP,MFFW,Sevilla,es La Liga,26,1994,11.2,2,0,0,17,17,2,25,6,12,0,0,0,89,5,19,20.8,Matches,58a9a4d9
2681,Pau Torres,es ESP,DF,Villarreal,es La Liga,24,1997,31.7,5,0,0,14,16,0,5,19,19,0,0,0,191,58,39,59.8,Matches,532e1e4f
2682,Roberto Torres,es ESP,MFFW,Osasuna,es La Liga,32,1989,9.0,3,0,0,8,11,0,80,8,4,0,0,0,59,4,13,23.5,Matches,d733aa38
2683,Lucas Torró,es ESP,MF,Osasuna,es La Liga,27,1994,30.3,10,0,0,55,48,1,7,47,40,0,0,1,207,131,58,69.3,Matches,0e4fef6e
2684,Jordan Torunarigha,de GER,DF,Hertha BSC,de Bundesliga,23,1997,5.4,1,0,0,4,4,1,1,17,1,0,0,0,27,15,5,75.0,Matches,f86cabbd
2685,Cenk Tosun,tr TUR,MF,Everton,eng Premier League,30,1991,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,Matches,9a104dee
2686,Abdoulaye Touré,fr FRA,MF,Genoa,it Serie A,27,1994,4.8,1,0,0,3,9,0,3,4,4,0,0,0,27,5,4,55.6,Matches,ef7cd87a
2687,Almamy Touré,ml MLI,DFMF,Eint Frankfurt,de Bundesliga,25,1996,5.6,2,0,0,8,2,1,12,5,9,0,0,0,42,13,15,46.4,Matches,c8c60119
2688,Lucas Tousart,fr FRA,MF,Hertha BSC,de Bundesliga,24,1997,21.8,3,0,0,32,24,1,16,35,25,0,0,0,132,39,45,46.4,Matches,71ec39ef
2689,Yoann Touzghar,tn TUN,FW,Troyes,fr Ligue 1,34,1986,16.2,0,0,0,7,19,8,8,3,2,0,0,0,35,25,40,38.5,Matches,4e47507a
2690,Andros Townsend,eng ENG,MFFW,Everton,eng Premier League,30,1991,16.2,3,0,0,10,39,1,96,14,17,0,1,0,80,7,18,28.0,Matches,b28bbd58
2691,Adama Traoré,es ESP,FWMF,Wolves,eng Premier League,25,1996,11.9,0,0,0,10,26,9,39,2,3,0,0,0,49,15,16,48.4,Matches,9a28eba4
2692,Adama Traoré,es ESP,FW,Barcelona,es La Liga,25,1996,4.2,0,0,0,7,7,2,38,4,2,0,0,0,20,5,2,71.4,Matches,9a28eba4
2693,Amadou Traore,fr FRA,FW,Bordeaux,fr Ligue 1,19,2002,0.2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,,Matches,4eb0686f
2694,Bertrand Traoré,bf BFA,MFFW,Aston Villa,eng Premier League,25,1995,2.4,0,0,0,0,4,2,5,0,3,1,0,0,11,4,4,50.0,Matches,c47541e0
2695,Boubacar Traoré,ml MLI,MF,Metz,fr Ligue 1,19,2001,19.2,9,1,1,53,15,0,1,25,26,0,0,0,138,17,10,63.0,Matches,999ceb5f
2696,Charles Traore,ml MLI,DF,Nantes,fr Ligue 1,29,1992,8.0,3,0,0,22,7,0,5,15,12,0,0,0,54,15,9,62.5,Matches,de488e56
2697,Hamari Traoré,ml MLI,DF,Rennes,fr Ligue 1,29,1992,32.1,4,0,0,46,24,9,81,37,36,0,1,1,177,37,38,49.3,Matches,a4b1028a
2698,Ismaël Traoré,ci CIV,DF,Angers,fr Ligue 1,34,1986,35.7,1,0,0,15,6,0,5,44,17,0,0,0,215,47,34,58.0,Matches,b666421b
2699,Kevin Trapp,de GER,GK,Eint Frankfurt,de Bundesliga,31,1990,32.0,2,0,0,0,3,0,0,1,0,0,0,0,65,5,0,100.0,Matches,ce17b5eb
2700,Miguel Trauco,pe PER,DFMF,Saint-Étienne,fr Ligue 1,28,1992,12.4,3,0,0,8,8,0,46,23,18,0,0,0,65,11,13,45.8,Matches,e4b72e34
2701,Óscar Trejo,ar ARG,MF,Rayo Vallecano,es La Liga,33,1988,22.3,13,0,0,59,68,4,118,13,24,0,0,0,151,25,29,46.3,Matches,fc647b34
2702,Trézéguet,eg EGY,FW,Aston Villa,eng Premier League,26,1994,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches,3ae14ed1
2703,Manu Trigueros,es ESP,MFFW,Villarreal,es La Liga,29,1991,24.2,3,0,0,49,43,0,19,13,25,1,0,0,113,18,25,41.9,Matches,963829d0
2704,Simone Trimboli,it ITA,MF,Sampdoria,it Serie A,19,2002,0.7,1,0,0,2,0,0,0,2,1,0,1,0,5,1,1,50.0,Matches,f5f21026
2705,Christopher Trimmel,at AUT,DFFW,Union Berlin,de Bundesliga,34,1987,22.1,5,0,0,29,6,0,146,34,30,0,0,0,145,29,19,60.4,Matches,056d2d95
2706,Francisco Trincão,pt POR,FWMF,Wolves,eng Premier League,21,1999,14.8,0,0,0,13,22,1,33,12,15,0,0,0,73,6,16,27.3,Matches,77e39b04
2707,Kieran Trippier,eng ENG,DF,Newcastle Utd,eng Premier League,30,1990,4.8,0,0,0,3,3,0,28,10,10,0,0,0,31,10,5,66.7,Matches,21512407
2708,Kieran Trippier,eng ENG,DFFW,Atlético Madrid,es La Liga,30,1990,10.8,1,0,0,14,6,4,33,10,12,0,0,0,54,28,13,68.3,Matches,21512407
2709,William Troost-Ekong,ng NGA,DF,Watford,eng Premier League,27,1993,15.4,3,0,0,13,2,1,0,7,9,0,1,0,74,24,23,51.1,Matches,7ed4921e
2710,Leandro Trossard,be BEL,FWMF,Brighton,eng Premier League,26,1994,31.2,2,0,0,24,26,13,51,15,20,1,1,0,142,9,20,31.0,Matches,38ceb24a
2711,Adrien Truffert,fr FRA,DF,Rennes,fr Ligue 1,19,2001,18.2,4,0,0,24,20,0,47,19,21,1,1,0,91,16,27,37.2,Matches,5d0e0a1f
2712,Philipp Tschauner,de GER,GK,RB Leipzig,de Bundesliga,35,1985,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches,73e2f6eb
2713,Kostas Tsimikas,gr GRE,DF,Liverpool,eng Premier League,25,1996,9.7,3,0,0,20,6,0,116,10,12,0,0,0,62,12,11,52.2,Matches,f315ca93
2714,Axel Tuanzebe,eng ENG,DF,Aston Villa,eng Premier League,23,1997,5.6,1,0,0,3,3,0,1,5,3,0,0,0,29,13,12,52.0,Matches,2baec6ce
2715,Axel Tuanzebe,eng ENG,DF,Napoli,it Serie A,23,1997,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,Matches,2baec6ce
2716,Ozan Tufan,tr TUR,MF,Watford,eng Premier League,26,1995,3.7,0,0,0,9,0,0,7,2,2,0,0,0,13,3,9,25.0,Matches,17d45fb2
2717,Beñat Turrientes,es ESP,MF,Real Sociedad,es La Liga,19,2002,2.3,1,0,0,3,3,0,2,2,0,0,0,0,14,1,2,33.3,Matches,068f4dec
2718,Tuta,br BRA,DF,Eint Frankfurt,de Bundesliga,22,1999,24.3,4,1,1,37,12,1,5,41,28,0,0,0,213,54,46,54.0,Matches,35d64857
2719,Christos Tzolis,gr GRE,FWMF,Norwich City,eng Premier League,19,2002,3.7,0,0,0,2,4,2,7,1,3,0,0,0,13,3,11,21.4,Matches,9f333379
